priceid,Country ID,Country,Operator,Operator ID,Product,Product Currency,cust_currency,wholesale_price,Local Amount Received
4419,808,Mexico,Movistar Mexico USD,1598,18,USD,USD,17.82,MXN 340.89
4420,808,Mexico,Movistar Mexico USD,1598,19,USD,USD,18.81,MXN 359.83
13742,808,Mexico,Movistar Mexico USD,1598,19.5,USD,USD,19.31,MXN 369.30
4421,808,Mexico,Movistar Mexico USD,1598,20,USD,USD,19.8,MXN 378.76
12422,808,Mexico,Movistar Mexico USD,1598,20.5,USD,USD,20.3,MXN 388.23
4422,808,Mexico,Movistar Mexico USD,1598,21,USD,USD,20.79,MXN 397.70
4423,808,Mexico,Movistar Mexico USD,1598,22,USD,USD,21.78,MXN 416.64
11901,808,Mexico,Movistar Mexico USD,1598,22.5,USD,USD,22.27,MXN 426.11
4424,808,Mexico,Movistar Mexico USD,1598,23,USD,USD,22.77,MXN 435.58
4425,808,Mexico,Movistar Mexico USD,1598,24,USD,USD,23.76,MXN 454.52
4426,808,Mexico,Movistar Mexico USD,1598,25,USD,USD,24.74,MXN 473.46
4427,808,Mexico,Movistar Mexico USD,1598,26,USD,USD,25.73,MXN 492.39
4428,808,Mexico,Movistar Mexico USD,1598,27,USD,USD,26.72,MXN 511.33
4429,808,Mexico,Movistar Mexico USD,1598,28,USD,USD,27.71,MXN 530.27
4430,808,Mexico,Movistar Mexico USD,1598,29,USD,USD,28.7,MXN 549.21
4431,808,Mexico,Movistar Mexico USD,1598,30,USD,USD,29.69,MXN 568.15
4588,808,Mexico,Movistar Mexico USD,1598,50,USD,USD,49.47,MXN 946.91
6260,808,Mexico,Nextel Mexico USD,1667,5,USD,USD,4.94,MXN 50.00
6261,808,Mexico,Nextel Mexico USD,1667,10,USD,USD,9.86,MXN 100.00
12374,808,Mexico,Nextel Mexico USD,1667,15,USD,USD,14.77,MXN 150.00
6262,808,Mexico,Nextel Mexico USD,1667,20,USD,USD,19.69,MXN 200.00
12375,808,Mexico,Nextel Mexico USD,1667,30,USD,USD,29.52,MXN 300.00
6263,808,Mexico,Nextel Mexico USD,1667,50,USD,USD,49.19,MXN 500.00
4515,808,Mexico,Telcel Mexico USD,1601,5,USD,USD,5.04,MXN 96.00
4516,808,Mexico,Telcel Mexico USD,1601,10,USD,USD,10.05,MXN 230.00
4517,808,Mexico,Telcel Mexico USD,1601,15,USD,USD,15.06,MXN 435.95
4518,808,Mexico,Telcel Mexico USD,1601,20,USD,USD,20.07,MXN 600.00
4519,808,Mexico,Telcel Mexico USD,1601,30,USD,USD,30.1,MXN 830.00
4520,808,Mexico,Telcel Mexico USD,1601,50,USD,USD,50.15,MXN 1443.88
4901,808,Mexico,Unefon Mexico USD,1606,5,USD,USD,4.94,MXN 94.69
4939,808,Mexico,Unefon Mexico USD,1606,6,USD,USD,5.92,MXN 113.63
4940,808,Mexico,Unefon Mexico USD,1606,7,USD,USD,6.91,MXN 132.57
4941,808,Mexico,Unefon Mexico USD,1606,8,USD,USD,7.89,MXN 151.51
4942,808,Mexico,Unefon Mexico USD,1606,9,USD,USD,8.87,MXN 170.44
4943,808,Mexico,Unefon Mexico USD,1606,10,USD,USD,9.86,MXN 189.38
4944,808,Mexico,Unefon Mexico USD,1606,11,USD,USD,10.84,MXN 208.32
4945,808,Mexico,Unefon Mexico USD,1606,12,USD,USD,11.82,MXN 227.26
4946,808,Mexico,Unefon Mexico USD,1606,13,USD,USD,12.81,MXN 246.20
4947,808,Mexico,Unefon Mexico USD,1606,14,USD,USD,13.79,MXN 265.13
4902,808,Mexico,Unefon Mexico USD,1606,15,USD,USD,14.77,MXN 284.07
4948,808,Mexico,Unefon Mexico USD,1606,16,USD,USD,15.76,MXN 303.01
4949,808,Mexico,Unefon Mexico USD,1606,17,USD,USD,16.74,MXN 321.95
4950,808,Mexico,Unefon Mexico USD,1606,18,USD,USD,17.72,MXN 340.89
4951,808,Mexico,Unefon Mexico USD,1606,19,USD,USD,18.71,MXN 359.83
4585,808,Mexico,Unefon Mexico USD,1606,20,USD,USD,19.69,MXN 378.76
4952,808,Mexico,Unefon Mexico USD,1606,21,USD,USD,20.67,MXN 397.70
4953,808,Mexico,Unefon Mexico USD,1606,22,USD,USD,21.66,MXN 416.64
4954,808,Mexico,Unefon Mexico USD,1606,23,USD,USD,22.64,MXN 435.58
4955,808,Mexico,Unefon Mexico USD,1606,24,USD,USD,23.62,MXN 454.52
4956,808,Mexico,Unefon Mexico USD,1606,25,USD,USD,24.6,MXN 473.46
4957,808,Mexico,Unefon Mexico USD,1606,26,USD,USD,25.59,MXN 492.39
4958,808,Mexico,Unefon Mexico USD,1606,27,USD,USD,26.57,MXN 511.33
4959,808,Mexico,Unefon Mexico USD,1606,28,USD,USD,27.55,MXN 530.27
4960,808,Mexico,Unefon Mexico USD,1606,29,USD,USD,28.54,MXN 549.21
4586,808,Mexico,Unefon Mexico USD,1606,30,USD,USD,29.52,MXN 568.15
4587,808,Mexico,Unefon Mexico USD,1606,50,USD,USD,49.19,MXN 946.91
10202,810,Moldova,Moldcell Moldova,1914,50,MDL,USD,2.7,MDL 50.00
10203,810,Moldova,Moldcell Moldova,1914,100,MDL,USD,5.38,MDL 100.00
10204,810,Moldova,Moldcell Moldova,1914,150,MDL,USD,8.06,MDL 150.00
10205,810,Moldova,Moldcell Moldova,1914,200,MDL,USD,10.74,MDL 200.00
10206,810,Moldova,Moldcell Moldova,1914,250,MDL,USD,13.42,MDL 250.00
10207,810,Moldova,Moldcell Moldova,1914,300,MDL,USD,16.1,MDL 300.00
10208,810,Moldova,Moldcell Moldova,1914,350,MDL,USD,18.78,MDL 350.00
10209,810,Moldova,Moldcell Moldova,1914,400,MDL,USD,21.45,MDL 400.00
10210,810,Moldova,Moldcell Moldova,1914,450,MDL,USD,24.13,MDL 450.00
10211,810,Moldova,Moldcell Moldova,1914,500,MDL,USD,26.81,MDL 500.00
10212,810,Moldova,Moldcell Moldova,1914,550,MDL,USD,29.49,MDL 550.00
10213,810,Moldova,Moldcell Moldova,1914,600,MDL,USD,32.17,MDL 600.00
10214,810,Moldova,Moldcell Moldova,1914,650,MDL,USD,34.85,MDL 650.00
10215,810,Moldova,Moldcell Moldova,1914,700,MDL,USD,37.53,MDL 700.00
11320,810,Moldova,Orange Moldova,1917,10,MDL,USD,0.59,MDL 10.00
11321,810,Moldova,Orange Moldova,1917,20,MDL,USD,1.15,MDL 20.00
11322,810,Moldova,Orange Moldova,1917,30,MDL,USD,1.72,MDL 30.00
11323,810,Moldova,Orange Moldova,1917,40,MDL,USD,2.28,MDL 40.00
9842,810,Moldova,Orange Moldova,1917,50,MDL,USD,2.84,MDL 50.00
9843,810,Moldova,Orange Moldova,1917,100,MDL,USD,5.66,MDL 100.00
9844,810,Moldova,Orange Moldova,1917,150,MDL,USD,8.49,MDL 150.00
9845,810,Moldova,Orange Moldova,1917,200,MDL,USD,11.31,MDL 200.00
9846,810,Moldova,Orange Moldova,1917,250,MDL,USD,14.13,MDL 250.00
9847,810,Moldova,Orange Moldova,1917,300,MDL,USD,16.95,MDL 300.00
9848,810,Moldova,Orange Moldova,1917,350,MDL,USD,19.77,MDL 350.00
9849,810,Moldova,Orange Moldova,1917,400,MDL,USD,22.59,MDL 400.00
9850,810,Moldova,Orange Moldova,1917,450,MDL,USD,25.41,MDL 450.00
9851,810,Moldova,Orange Moldova,1917,500,MDL,USD,28.23,MDL 500.00
9852,810,Moldova,Orange Moldova,1917,550,MDL,USD,31.05,MDL 550.00
9853,810,Moldova,Orange Moldova,1917,600,MDL,USD,33.87,MDL 600.00
9854,810,Moldova,Orange Moldova,1917,650,MDL,USD,36.69,MDL 650.00
9855,810,Moldova,Orange Moldova,1917,700,MDL,USD,39.52,MDL 700.00
4001,917,Montserrat,Flow Montserrat USD,1589,2,USD,USD,1.87,XCD 5.40
4002,917,Montserrat,Flow Montserrat USD,1589,3,USD,USD,2.79,XCD 8.10
4003,917,Montserrat,Flow Montserrat USD,1589,4,USD,USD,3.71,XCD 10.80
4004,917,Montserrat,Flow Montserrat USD,1589,5,USD,USD,4.66,XCD 13.50
4005,917,Montserrat,Flow Montserrat USD,1589,6,USD,USD,5.59,XCD 16.20
4006,917,Montserrat,Flow Montserrat USD,1589,7,USD,USD,6.52,XCD 18.90
4007,917,Montserrat,Flow Montserrat USD,1589,8,USD,USD,7.45,XCD 21.60
4008,917,Montserrat,Flow Montserrat USD,1589,9,USD,USD,8.38,XCD 24.30
4009,917,Montserrat,Flow Montserrat USD,1589,10,USD,USD,9.3,XCD 27.00
4010,917,Montserrat,Flow Montserrat USD,1589,11,USD,USD,10.23,XCD 29.70
4011,917,Montserrat,Flow Montserrat USD,1589,12,USD,USD,11.16,XCD 32.40
4012,917,Montserrat,Flow Montserrat USD,1589,13,USD,USD,12.09,XCD 35.10
4013,917,Montserrat,Flow Montserrat USD,1589,14,USD,USD,13.02,XCD 37.80
4014,917,Montserrat,Flow Montserrat USD,1589,15,USD,USD,13.94,XCD 40.50
4015,917,Montserrat,Flow Montserrat USD,1589,16,USD,USD,14.87,XCD 43.20
4016,917,Montserrat,Flow Montserrat USD,1589,17,USD,USD,15.8,XCD 45.90
4017,917,Montserrat,Flow Montserrat USD,1589,18,USD,USD,16.73,XCD 48.60
4018,917,Montserrat,Flow Montserrat USD,1589,19,USD,USD,17.66,XCD 51.30
4019,917,Montserrat,Flow Montserrat USD,1589,20,USD,USD,18.59,XCD 54.00
4020,917,Montserrat,Flow Montserrat USD,1589,21,USD,USD,19.51,XCD 56.70
4021,917,Montserrat,Flow Montserrat USD,1589,22,USD,USD,20.44,XCD 59.40
4022,917,Montserrat,Flow Montserrat USD,1589,23,USD,USD,21.37,XCD 62.10
4023,917,Montserrat,Flow Montserrat USD,1589,24,USD,USD,22.3,XCD 64.80
4024,917,Montserrat,Flow Montserrat USD,1589,25,USD,USD,23.23,XCD 67.50
4025,917,Montserrat,Flow Montserrat USD,1589,26,USD,USD,24.15,XCD 70.20
4026,917,Montserrat,Flow Montserrat USD,1589,27,USD,USD,25.08,XCD 72.90
4027,917,Montserrat,Flow Montserrat USD,1589,28,USD,USD,26.01,XCD 75.60
4028,917,Montserrat,Flow Montserrat USD,1589,29,USD,USD,26.94,XCD 78.30
4029,917,Montserrat,Flow Montserrat USD,1589,30,USD,USD,27.87,XCD 81.00
7083,813,Morocco,Bayn GSM Morocco,1718,5,MAD,USD,0.59,MAD 5.00
7084,813,Morocco,Bayn GSM Morocco,1718,10,MAD,USD,1.15,MAD 10.00
7085,813,Morocco,Bayn GSM Morocco,1718,20,MAD,USD,2.28,MAD 20.00
7082,813,Morocco,Bayn GSM Morocco,1718,50,MAD,USD,5.67,MAD 50.00
7078,813,Morocco,Bayn Morocco,1717,5,MAD,USD,0.59,MAD 5.00
7079,813,Morocco,Bayn Morocco,1717,10,MAD,USD,1.15,MAD 10.00
7080,813,Morocco,Bayn Morocco,1717,20,MAD,USD,2.28,MAD 20.00
7081,813,Morocco,Bayn Morocco,1717,50,MAD,USD,5.67,MAD 50.00
15681,813,Morocco,Inwi Morocco,1711,5,MAD,USD,0.59,MAD 5.00
6720,813,Morocco,Inwi Morocco,1711,10,MAD,USD,1.15,MAD 10.00
6721,813,Morocco,Inwi Morocco,1711,20,MAD,USD,2.28,MAD 20.00
6722,813,Morocco,Inwi Morocco,1711,50,MAD,USD,5.67,MAD 50.00
6723,813,Morocco,Inwi Morocco,1711,100,MAD,USD,11.31,MAD 100.00
2477,813,Morocco,Maroc Telecom Morocco,1533,10,MAD,USD,1.08,MAD 10.00
2475,813,Morocco,Maroc Telecom Morocco,1533,20,MAD,USD,2.14,MAD 20.00
2459,813,Morocco,Maroc Telecom Morocco,1533,30,MAD,USD,3.2,MAD 30.00
2460,813,Morocco,Maroc Telecom Morocco,1533,50,MAD,USD,5.32,MAD 50.00
2761,813,Morocco,Maroc Telecom Morocco,1533,75,MAD,USD,8.53,MAD 75.00
2461,813,Morocco,Maroc Telecom Morocco,1533,100,MAD,USD,10.62,MAD 100.00
2762,813,Morocco,Maroc Telecom Morocco,1533,150,MAD,USD,17.04,MAD 150.00
2478,813,Morocco,Maroc Telecom Morocco,1533,200,MAD,USD,21.21,MAD 200.00
2479,813,Morocco,Maroc Telecom Morocco,1533,300,MAD,USD,31.8,MAD 300.00
6725,813,Morocco,Meditel Morocco,387,10,MAD,USD,1.15,MAD 10.00
6726,813,Morocco,Meditel Morocco,387,20,MAD,USD,2.28,MAD 20.00
6727,813,Morocco,Meditel Morocco,387,30,MAD,USD,3.41,MAD 30.00
6728,813,Morocco,Meditel Morocco,387,50,MAD,USD,5.67,MAD 50.00
9883,813,Morocco,Meditel Morocco,387,75,MAD,USD,8.53,MAD 75.00
6724,813,Morocco,Meditel Morocco,387,100,MAD,USD,11.31,MAD 100.00
9884,813,Morocco,Meditel Morocco,387,150,MAD,USD,17.04,MAD 150.00
6729,813,Morocco,Meditel Morocco,387,200,MAD,USD,22.59,MAD 200.00
6730,813,Morocco,Meditel Morocco,387,300,MAD,USD,34.05,MAD 300.00
15636,814,Mozambique,MCel Mozambique,347,10,MZN,USD,0.17,MZN 10.00
15637,814,Mozambique,MCel Mozambique,347,20,MZN,USD,0.31,MZN 20.00
15638,814,Mozambique,MCel Mozambique,347,30,MZN,USD,0.46,MZN 30.00
15639,814,Mozambique,MCel Mozambique,347,50,MZN,USD,0.75,MZN 50.00
15640,814,Mozambique,MCel Mozambique,347,80,MZN,USD,1.19,MZN 80.00
15641,814,Mozambique,MCel Mozambique,347,100,MZN,USD,1.48,MZN 100.00
15642,814,Mozambique,MCel Mozambique,347,150,MZN,USD,2.21,MZN 150.00
15643,814,Mozambique,MCel Mozambique,347,300,MZN,USD,4.4,MZN 300.00
15644,814,Mozambique,MCel Mozambique,347,600,MZN,USD,8.78,MZN 600.00
15645,814,Mozambique,MCel Mozambique,347,2000,MZN,USD,29.22,MZN 2000.00
15490,814,Mozambique,MCel PIN Mozambique,2442,10,MZN,USD,0.17,MZN 10.00
15491,814,Mozambique,MCel PIN Mozambique,2442,20,MZN,USD,0.31,MZN 20.00
15492,814,Mozambique,MCel PIN Mozambique,2442,30,MZN,USD,0.45,MZN 30.00
15493,814,Mozambique,MCel PIN Mozambique,2442,50,MZN,USD,0.74,MZN 50.00
15494,814,Mozambique,MCel PIN Mozambique,2442,80,MZN,USD,1.17,MZN 80.00
15495,814,Mozambique,MCel PIN Mozambique,2442,100,MZN,USD,1.45,MZN 100.00
15496,814,Mozambique,MCel PIN Mozambique,2442,150,MZN,USD,2.17,MZN 150.00
15497,814,Mozambique,MCel PIN Mozambique,2442,300,MZN,USD,4.31,MZN 300.00
15498,814,Mozambique,MCel PIN Mozambique,2442,600,MZN,USD,8.59,MZN 600.00
15499,814,Mozambique,MCel PIN Mozambique,2442,2000,MZN,USD,28.59,MZN 2000.00
15483,814,Mozambique,Movitel PIN Mozambique,2440,10,MZN,USD,0.17,MZN 10.00
15484,814,Mozambique,Movitel PIN Mozambique,2440,20,MZN,USD,0.31,MZN 20.00
15485,814,Mozambique,Movitel PIN Mozambique,2440,50,MZN,USD,0.74,MZN 50.00
15486,814,Mozambique,Movitel PIN Mozambique,2440,100,MZN,USD,1.45,MZN 100.00
15487,814,Mozambique,Movitel PIN Mozambique,2440,200,MZN,USD,2.88,MZN 200.00
15488,814,Mozambique,Movitel PIN Mozambique,2440,500,MZN,USD,7.16,MZN 500.00
11724,814,Mozambique,Vodacom Mozambique,711,10,MZN,USD,0.17,MZN 10.00
11725,814,Mozambique,Vodacom Mozambique,711,15,MZN,USD,0.24,MZN 15.00
1997,814,Mozambique,Vodacom Mozambique,711,20,MZN,USD,0.31,MZN 20.00
1998,814,Mozambique,Vodacom Mozambique,711,50,MZN,USD,0.74,MZN 50.00
1999,814,Mozambique,Vodacom Mozambique,711,100,MZN,USD,1.45,MZN 100.00
2000,814,Mozambique,Vodacom Mozambique,711,150,MZN,USD,2.16,MZN 150.00
2001,814,Mozambique,Vodacom Mozambique,711,200,MZN,USD,2.88,MZN 200.00
2002,814,Mozambique,Vodacom Mozambique,711,500,MZN,USD,7.16,MZN 500.00
2003,814,Mozambique,Vodacom Mozambique,711,1000,MZN,USD,14.29,MZN 1000.00
2004,814,Mozambique,Vodacom Mozambique,711,2000,MZN,USD,28.56,MZN 2000.00
15474,814,Mozambique,Vodacom PIN Mozambique,2441,10,MZN,USD,0.17,MZN 10.00
15475,814,Mozambique,Vodacom PIN Mozambique,2441,20,MZN,USD,0.31,MZN 20.00
15476,814,Mozambique,Vodacom PIN Mozambique,2441,50,MZN,USD,0.74,MZN 50.00
15477,814,Mozambique,Vodacom PIN Mozambique,2441,100,MZN,USD,1.45,MZN 100.00
15478,814,Mozambique,Vodacom PIN Mozambique,2441,200,MZN,USD,2.88,MZN 200.00
15479,814,Mozambique,Vodacom PIN Mozambique,2441,500,MZN,USD,7.16,MZN 500.00
15480,814,Mozambique,Vodacom PIN Mozambique,2441,1000,MZN,USD,14.3,MZN 1000.00
15481,814,Mozambique,Vodacom PIN Mozambique,2441,2000,MZN,USD,28.59,MZN 2000.00
15233,816,Myanmar,MEC Myanmar,2428,1000,MMK,USD,0.93,MMK 1000.00
15234,816,Myanmar,MEC Myanmar,2428,3000,MMK,USD,2.75,MMK 3000.00
15235,816,Myanmar,MEC Myanmar,2428,5000,MMK,USD,4.56,MMK 5000.00
15236,816,Myanmar,MEC Myanmar,2428,10000,MMK,USD,9.11,MMK 10000.00
15237,816,Myanmar,MEC Myanmar,2428,20000,MMK,USD,18.19,MMK 20000.00
15243,816,Myanmar,MPT Myanmar,421,500,MMK,USD,0.48,MMK 500.00
14018,816,Myanmar,MPT Myanmar,421,1000,MMK,USD,0.94,MMK 1000.00
14019,816,Myanmar,MPT Myanmar,421,3000,MMK,USD,2.78,MMK 3000.00
11041,816,Myanmar,MPT Myanmar,421,5000,MMK,USD,4.62,MMK 5000.00
12371,816,Myanmar,MPT Myanmar,421,10000,MMK,USD,9.22,MMK 10000.00
15227,816,Myanmar,Ooredoo Myanmar,1947,500,MMK,USD,0.48,MMK 500.00
15228,816,Myanmar,Ooredoo Myanmar,1947,1000,MMK,USD,0.93,MMK 1000.00
15229,816,Myanmar,Ooredoo Myanmar,1947,3000,MMK,USD,2.75,MMK 3000.00
15230,816,Myanmar,Ooredoo Myanmar,1947,5000,MMK,USD,4.56,MMK 5000.00
15231,816,Myanmar,Ooredoo Myanmar,1947,10000,MMK,USD,9.11,MMK 10000.00
14627,816,Myanmar,Telenor Myanmar,1948,1000,MMK,USD,0.95,MMK 1000.00
10535,816,Myanmar,Telenor Myanmar,1948,3000,MMK,USD,2.81,MMK 3000.00
10536,816,Myanmar,Telenor Myanmar,1948,5000,MMK,USD,4.66,MMK 5000.00
10537,816,Myanmar,Telenor Myanmar,1948,10000,MMK,USD,9.3,MMK 10000.00
14874,817,Namibia,MTC PIN Namibia,2353,5,NAD,USD,0.37,NAD 5.00
14875,817,Namibia,MTC PIN Namibia,2353,10,NAD,USD,0.72,NAD 10.00
14876,817,Namibia,MTC PIN Namibia,2353,20,NAD,USD,1.42,NAD 20.00
14877,817,Namibia,MTC PIN Namibia,2353,30,NAD,USD,2.12,NAD 30.00
14878,817,Namibia,MTC PIN Namibia,2353,50,NAD,USD,3.51,NAD 50.00
14879,817,Namibia,MTC PIN Namibia,2353,150,NAD,USD,10.5,NAD 150.00
14880,817,Namibia,MTC PIN Namibia,2353,180,NAD,USD,12.59,NAD 180.00
14882,817,Namibia,TN Mobile PIN Namibia,2352,5,NAD,USD,0.36,NAD 5.00
14883,817,Namibia,TN Mobile PIN Namibia,2352,10,NAD,USD,0.71,NAD 10.00
14884,817,Namibia,TN Mobile PIN Namibia,2352,30,NAD,USD,2.07,NAD 30.00
14885,817,Namibia,TN Mobile PIN Namibia,2352,50,NAD,USD,3.44,NAD 50.00
9035,818,Nauru,Digicel Nauru,1866,2,AUD,USD,1.53,AUD 2.00
9036,818,Nauru,Digicel Nauru,1866,10,AUD,USD,7.54,AUD 10.00
9037,818,Nauru,Digicel Nauru,1866,20,AUD,USD,15.06,AUD 20.00
9038,818,Nauru,Digicel Nauru,1866,30,AUD,USD,22.58,AUD 30.00
9039,818,Nauru,Digicel Nauru,1866,40,AUD,USD,30.1,AUD 40.00
9040,818,Nauru,Digicel Nauru,1866,50,AUD,USD,37.61,AUD 50.00
14792,819,Nepal,NCell Nepal,1442,10,NPR,USD,0.13,NPR 9.80
14793,819,Nepal,NCell Nepal,1442,20,NPR,USD,0.23,NPR 19.60
14794,819,Nepal,NCell Nepal,1442,30,NPR,USD,0.33,NPR 29.40
14795,819,Nepal,NCell Nepal,1442,40,NPR,USD,0.44,NPR 39.20
3163,819,Nepal,NCell Nepal,1442,50,NPR,USD,0.54,NPR 49.00
14796,819,Nepal,NCell Nepal,1442,60,NPR,USD,0.65,NPR 58.80
14705,819,Nepal,NCell Nepal,1442,75,NPR,USD,0.8,NPR 73.50
14706,819,Nepal,NCell Nepal,1442,77,NPR,USD,0.82,NPR 75.46
1612,819,Nepal,NCell Nepal,1442,100,NPR,USD,1.06,NPR 98.00
14707,819,Nepal,NCell Nepal,1442,101,NPR,USD,1.07,NPR 98.98
14708,819,Nepal,NCell Nepal,1442,150,NPR,USD,1.58,NPR 147.00
14709,819,Nepal,NCell Nepal,1442,195,NPR,USD,2.05,NPR 191.10
1613,819,Nepal,NCell Nepal,1442,200,NPR,USD,2.1,NPR 196.00
1614,819,Nepal,NCell Nepal,1442,300,NPR,USD,3.14,NPR 294.00
14710,819,Nepal,NCell Nepal,1442,345,NPR,USD,3.61,NPR 338.10
14711,819,Nepal,NCell Nepal,1442,450,NPR,USD,4.7,NPR 441.00
1615,819,Nepal,NCell Nepal,1442,500,NPR,USD,5.22,NPR 490.00
14712,819,Nepal,NCell Nepal,1442,590,NPR,USD,6.15,NPR 578.20
1616,819,Nepal,NCell Nepal,1442,1000,NPR,USD,10.41,NPR 980.00
13138,819,Nepal,NCell Nepal,1442,1500,NPR,USD,15.61,NPR 1470.00
13139,819,Nepal,NCell Nepal,1442,2000,NPR,USD,20.81,NPR 1960.00
13140,819,Nepal,NCell Nepal,1442,2500,NPR,USD,26,NPR 2450.00
13141,819,Nepal,NCell Nepal,1442,3000,NPR,USD,31.2,NPR 2940.00
13142,819,Nepal,NCell Nepal,1442,4000,NPR,USD,41.59,NPR 3920.00
13143,819,Nepal,NCell Nepal,1442,5000,NPR,USD,51.98,NPR 4900.00
3070,819,Nepal,NTC CDMA PIN Nepal,1553,200,NPR,USD,2.05,NPR 196.00
3073,819,Nepal,NTC CDMA PIN Nepal,1553,500,NPR,USD,5.1,NPR 490.00
3074,819,Nepal,NTC CDMA PIN Nepal,1553,1000,NPR,USD,10.17,NPR 980.00
5525,819,Nepal,NTC GSM Nepal,1443,50,NPR,USD,0.53,NPR 49.00
3068,819,Nepal,NTC GSM Nepal,1443,100,NPR,USD,1.04,NPR 98.00
5526,819,Nepal,NTC GSM Nepal,1443,150,NPR,USD,1.54,NPR 147.00
3071,819,Nepal,NTC GSM Nepal,1443,200,NPR,USD,2.05,NPR 196.00
3072,819,Nepal,NTC GSM Nepal,1443,500,NPR,USD,5.09,NPR 490.00
3075,819,Nepal,NTC GSM Nepal,1443,1000,NPR,USD,10.15,NPR 980.00
13144,819,Nepal,NTC GSM Nepal,1443,1500,NPR,USD,15.22,NPR 1470.00
13145,819,Nepal,NTC GSM Nepal,1443,2000,NPR,USD,20.28,NPR 1960.00
13146,819,Nepal,NTC GSM Nepal,1443,2500,NPR,USD,25.34,NPR 2450.00
13147,819,Nepal,NTC GSM Nepal,1443,3000,NPR,USD,30.41,NPR 2940.00
13148,819,Nepal,NTC GSM Nepal,1443,4000,NPR,USD,40.54,NPR 3920.00
13149,819,Nepal,NTC GSM Nepal,1443,5000,NPR,USD,50.67,NPR 4900.00
12461,819,Nepal,Smartcell PIN Nepal,2031,50,NPR,USD,0.53,NPR 49.00
12462,819,Nepal,Smartcell PIN Nepal,2031,100,NPR,USD,1.04,NPR 98.00
12463,819,Nepal,Smartcell PIN Nepal,2031,200,NPR,USD,2.05,NPR 196.00
12464,819,Nepal,Smartcell PIN Nepal,2031,500,NPR,USD,5.1,NPR 490.00
12465,819,Nepal,UTL Mobile Nepal,2035,10,NPR,USD,0.12,NPR 9.80
12466,819,Nepal,UTL Mobile Nepal,2035,20,NPR,USD,0.23,NPR 19.60
12467,819,Nepal,UTL Mobile Nepal,2035,50,NPR,USD,0.53,NPR 49.00
12468,819,Nepal,UTL Mobile Nepal,2035,100,NPR,USD,1.04,NPR 98.00
12469,819,Nepal,UTL Mobile Nepal,2035,250,NPR,USD,2.56,NPR 245.00
12470,819,Nepal,UTL Mobile Nepal,2035,500,NPR,USD,5.1,NPR 490.00
12471,819,Nepal,UTL Mobile Nepal,2035,1000,NPR,USD,10.17,NPR 980.00
14166,820,Netherlands,Vodafone PIN Netherlands,2158,10,EUR,USD,11.59,EUR 10.00
14167,820,Netherlands,Vodafone PIN Netherlands,2158,20,EUR,USD,23.16,EUR 20.00
14168,820,Netherlands,Vodafone PIN Netherlands,2158,30,EUR,USD,34.73,EUR 30.00
8482,821,Netherlands Antilles,Digicel Bonaire USD,1830,5,USD,USD,4.52,ANG 4.75
8483,821,Netherlands Antilles,Digicel Bonaire USD,1830,6,USD,USD,5.42,ANG 5.70
8484,821,Netherlands Antilles,Digicel Bonaire USD,1830,7,USD,USD,6.32,ANG 6.65
8485,821,Netherlands Antilles,Digicel Bonaire USD,1830,8,USD,USD,7.22,ANG 7.60
8486,821,Netherlands Antilles,Digicel Bonaire USD,1830,9,USD,USD,8.12,ANG 8.55
8487,821,Netherlands Antilles,Digicel Bonaire USD,1830,10,USD,USD,9.02,ANG 9.50
8488,821,Netherlands Antilles,Digicel Bonaire USD,1830,11,USD,USD,9.92,ANG 10.45
8489,821,Netherlands Antilles,Digicel Bonaire USD,1830,12,USD,USD,10.82,ANG 11.40
8490,821,Netherlands Antilles,Digicel Bonaire USD,1830,13,USD,USD,11.72,ANG 12.35
8491,821,Netherlands Antilles,Digicel Bonaire USD,1830,14,USD,USD,12.62,ANG 13.30
8492,821,Netherlands Antilles,Digicel Bonaire USD,1830,15,USD,USD,13.51,ANG 14.25
8493,821,Netherlands Antilles,Digicel Bonaire USD,1830,16,USD,USD,14.41,ANG 15.20
8494,821,Netherlands Antilles,Digicel Bonaire USD,1830,17,USD,USD,15.31,ANG 16.15
8495,821,Netherlands Antilles,Digicel Bonaire USD,1830,18,USD,USD,16.21,ANG 17.10
8496,821,Netherlands Antilles,Digicel Bonaire USD,1830,19,USD,USD,17.11,ANG 18.05
8497,821,Netherlands Antilles,Digicel Bonaire USD,1830,20,USD,USD,18.01,ANG 19.00
8498,821,Netherlands Antilles,Digicel Bonaire USD,1830,21,USD,USD,18.91,ANG 19.95
8499,821,Netherlands Antilles,Digicel Bonaire USD,1830,22,USD,USD,19.81,ANG 20.90
8500,821,Netherlands Antilles,Digicel Bonaire USD,1830,23,USD,USD,20.71,ANG 21.85
8501,821,Netherlands Antilles,Digicel Bonaire USD,1830,24,USD,USD,21.61,ANG 22.80
8502,821,Netherlands Antilles,Digicel Bonaire USD,1830,25,USD,USD,22.51,ANG 23.75
8503,821,Netherlands Antilles,Digicel Bonaire USD,1830,26,USD,USD,23.41,ANG 24.70
8504,821,Netherlands Antilles,Digicel Bonaire USD,1830,27,USD,USD,24.31,ANG 25.65
8505,821,Netherlands Antilles,Digicel Bonaire USD,1830,28,USD,USD,25.21,ANG 26.60
8506,821,Netherlands Antilles,Digicel Bonaire USD,1830,29,USD,USD,26.11,ANG 27.55
8507,821,Netherlands Antilles,Digicel Bonaire USD,1830,30,USD,USD,27.01,ANG 28.50
